,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability,sum_clicks,mean_clicks,final_result
18902,DDD,2014J,682022,M,Scotland,Lower Than A Level,90-100%,0,60,N,831.0,2.6806451612903226,Pass
18903,DDD,2014J,682031,F,North Western Region,A Level or Equivalent,0-10%,0,120,N,1983.0,2.4880803011292345,Withdrawn
18904,DDD,2014J,682117,M,East Anglian Region,A Level or Equivalent,90-100%,0,60,N,260.0,1.7333333333333334,Pass
18905,DDD,2014J,682242,F,South Region,A Level or Equivalent,30-40%,0,90,N,,,Fail
18906,DDD,2014J,682294,F,East Midlands Region,A Level or Equivalent,90-100%,0,60,N,1530.0,2.328767123287671,Pass
18907,DDD,2014J,682299,M,East Anglian Region,Lower Than A Level,30-40%,0,60,N,923.0,2.1515151515151514,Pass
18908,DDD,2014J,682306,F,North Western Region,HE Qualification,70-80%,0,60,N,5280.0,3.7580071174377223,Pass
18909,DDD,2014J,682385,F,East Anglian Region,Lower Than A Level,50-60%,0,60,Y,999.0,2.1346153846153846,Fail
18910,DDD,2014J,682541,M,East Anglian Region,A Level or Equivalent,90-100%,0,120,N,271.0,1.5847953216374269,Pass
18911,DDD,2014J,682660,M,East Midlands Region,Lower Than A Level,40-50%,0,60,N,1537.0,2.687062937062937,Pass
18912,DDD,2014J,682684,M,South West Region,A Level or Equivalent,60-70%,0,60,N,805.0,1.7653508771929824,Pass
18913,DDD,2014J,682692,M,North Region,Lower Than A Level,,0,90,N,1069.0,2.0131826741996233,Pass
18914,DDD,2014J,682740,F,North Western Region,Lower Than A Level,20-30%,0,120,N,937.0,2.3542713567839195,Pass
18915,DDD,2014J,682787,M,North Western Region,A Level or Equivalent,50-60%,0,60,N,85.0,1.7,Withdrawn
18916,DDD,2014J,682813,M,North Western Region,A Level or Equivalent,30-40%,0,90,N,332.0,2.155844155844156,Withdrawn
18917,DDD,2014J,682819,F,Scotland,HE Qualification,20-30%,0,60,N,599.0,3.327777777777778,Fail
18918,DDD,2014J,682897,F,East Anglian Region,A Level or Equivalent,20-30%,0,120,N,570.0,1.7272727272727273,Pass
18919,DDD,2014J,682968,M,Ireland,Lower Than A Level,,0,60,N,2898.0,2.290909090909091,Pass
18920,DDD,2014J,683091,F,North Region,HE Qualification,,0,60,N,2838.0,2.7054337464251668,Distinction
18921,DDD,2014J,683340,F,West Midlands Region,A Level or Equivalent,0-10%,0,120,N,,,Withdrawn
18922,DDD,2014J,683396,M,Yorkshire Region,HE Qualification,50-60%,0,60,N,922.0,3.7028112449799195,Fail
18923,DDD,2014J,683486,M,London Region,Lower Than A Level,0-10%,0,60,N,446.0,2.1862745098039214,Withdrawn
18924,DDD,2014J,683487,F,North Western Region,Lower Than A Level,0-10%,0,180,Y,320.0,2.1476510067114094,Withdrawn
18925,DDD,2014J,683648,F,Scotland,Lower Than A Level,70-80%,0,60,N,1655.0,2.565891472868217,Pass
18926,DDD,2014J,683653,M,South East Region,A Level or Equivalent,90-100%,0,60,N,338.0,1.5504587155963303,Pass
18927,DDD,2014J,683713,F,Scotland,A Level or Equivalent,70-80%,0,120,N,2242.0,1.8698915763135946,Pass
18928,DDD,2014J,683718,M,Scotland,A Level or Equivalent,90-100%,0,90,N,893.0,2.5587392550143266,Pass
18929,DDD,2014J,684095,M,South East Region,A Level or Equivalent,50-60%,0,90,Y,913.0,2.311392405063291,Pass
18930,DDD,2014J,684141,M,Scotland,HE Qualification,80-90%,0,60,N,691.0,2.5127272727272727,Pass
18931,DDD,2014J,684215,M,South East Region,Lower Than A Level,40-50%,0,60,N,,,Withdrawn
18932,DDD,2014J,684217,M,Scotland,Lower Than A Level,60-70%,0,60,N,705.0,1.5736607142857142,Pass
18933,DDD,2014J,684233,M,North Western Region,Lower Than A Level,30-40%,0,60,N,1031.0,2.095528455284553,Pass
18934,DDD,2014J,684241,M,East Anglian Region,HE Qualification,90-100%,0,60,N,1116.0,2.3544303797468356,Distinction
18935,DDD,2014J,684305,F,South West Region,A Level or Equivalent,10-20,0,90,N,286.0,3.6202531645569622,Fail
18936,DDD,2014J,684407,M,South Region,A Level or Equivalent,70-80%,0,60,N,869.0,1.9616252821670428,Distinction
18937,DDD,2014J,684441,F,East Anglian Region,A Level or Equivalent,60-70%,0,60,N,369.0,2.145348837209302,Pass
18938,DDD,2014J,684480,M,South East Region,HE Qualification,70-80%,0,60,N,1780.0,2.4484181568088035,Distinction
18939,DDD,2014J,684632,F,South West Region,A Level or Equivalent,70-80%,0,60,N,1001.0,2.4004796163069546,Distinction
18940,DDD,2014J,684663,M,Scotland,Lower Than A Level,70-80%,0,120,Y,229.0,2.5444444444444443,Fail
18941,DDD,2014J,684712,M,East Anglian Region,HE Qualification,40-50%,0,60,N,18.0,4.5,Withdrawn
18942,DDD,2014J,684744,F,South Region,A Level or Equivalent,30-40%,0,60,N,601.0,2.3661417322834644,Withdrawn
18943,DDD,2014J,684854,M,Wales,A Level or Equivalent,60-70%,0,60,N,1353.0,2.1273584905660377,Pass
18944,DDD,2014J,684868,M,East Anglian Region,A Level or Equivalent,50-60%,0,120,N,62.0,2.9523809523809526,Withdrawn
18945,DDD,2014J,684886,F,South East Region,Lower Than A Level,10-20,0,120,N,,,Withdrawn
18946,DDD,2014J,684887,M,South East Region,Lower Than A Level,10-20,0,120,N,,,Withdrawn
18947,DDD,2014J,684936,M,South Region,A Level or Equivalent,30-40%,0,60,N,608.0,2.1870503597122304,Fail
18948,DDD,2014J,685015,M,West Midlands Region,A Level or Equivalent,30-40%,0,150,N,1422.0,2.713740458015267,Pass
18949,DDD,2014J,685033,M,East Anglian Region,A Level or Equivalent,90-100%,0,120,N,1.0,1.0,Withdrawn
18950,DDD,2014J,685069,F,South East Region,A Level or Equivalent,20-30%,0,120,Y,294.0,1.9470198675496688,Withdrawn
18951,DDD,2014J,685085,M,North Region,Post Graduate Qualification,,0,60,N,355.0,2.0402298850574714,Pass
18952,DDD,2014J,685123,M,Yorkshire Region,A Level or Equivalent,90-100%,0,60,N,190.0,2.7142857142857144,Withdrawn
18953,DDD,2014J,685191,M,South Region,HE Qualification,90-100%,0,90,N,1733.0,2.0904704463208685,Distinction
18954,DDD,2014J,685224,M,West Midlands Region,A Level or Equivalent,20-30%,0,60,N,1922.0,3.3897707231040566,Distinction
18955,DDD,2014J,685294,M,South Region,HE Qualification,70-80%,0,60,N,1416.0,2.2125,Pass
18956,DDD,2014J,685403,M,South East Region,A Level or Equivalent,30-40%,0,60,N,,,Withdrawn
18957,DDD,2014J,685412,M,East Anglian Region,A Level or Equivalent,90-100%,0,120,N,603.0,2.555084745762712,Distinction
18958,DDD,2014J,685458,M,North Western Region,Lower Than A Level,20-30%,0,120,N,1075.0,1.9230769230769231,Pass
18959,DDD,2014J,685474,M,North Region,HE Qualification,,0,90,N,146.0,1.697674418604651,Withdrawn
18960,DDD,2014J,685546,M,North Region,A Level or Equivalent,30-40%,0,90,N,10.0,1.6666666666666667,Withdrawn
18961,DDD,2014J,685611,M,Scotland,A Level or Equivalent,60-70%,0,90,N,2369.0,2.1458333333333335,Pass
18962,DDD,2014J,685615,F,Wales,A Level or Equivalent,90-100%,0,90,N,1354.0,2.4221824686940967,Pass
18963,DDD,2014J,685623,F,West Midlands Region,A Level or Equivalent,0-10%,0,60,N,373.0,2.1193181818181817,Pass
18964,DDD,2014J,685639,M,West Midlands Region,HE Qualification,0-10%,0,60,N,4.0,1.0,Withdrawn
18965,DDD,2014J,685661,F,South West Region,A Level or Equivalent,70-80%,0,60,N,,,Withdrawn
18966,DDD,2014J,685697,F,Yorkshire Region,A Level or Equivalent,20-30%,0,120,N,840.0,2.0240963855421685,Pass
18967,DDD,2014J,685843,M,Scotland,A Level or Equivalent,20-30%,0,60,N,845.0,1.9336384439359269,Pass
18968,DDD,2014J,685910,F,Scotland,Lower Than A Level,60-70%,0,60,N,672.0,2.4981412639405205,Fail
18969,DDD,2014J,685964,M,North Region,Lower Than A Level,,0,120,N,1491.0,1.7397899649941657,Distinction
18970,DDD,2014J,686003,F,South West Region,A Level or Equivalent,50-60%,0,210,N,14.0,1.75,Withdrawn
18971,DDD,2014J,686018,M,North Region,HE Qualification,,0,90,N,1516.0,2.1352112676056336,Pass
18972,DDD,2014J,686038,F,South Region,Lower Than A Level,70-80%,0,60,N,1210.0,1.8361153262518968,Pass
18973,DDD,2014J,686078,F,Scotland,A Level or Equivalent,20-30%,0,60,N,429.0,1.9324324324324325,Withdrawn
18974,DDD,2014J,686268,M,South Region,A Level or Equivalent,80-90%,0,120,N,683.0,1.787958115183246,Fail
18975,DDD,2014J,686312,F,East Midlands Region,Lower Than A Level,80-90%,0,60,N,2078.0,1.7715260017050298,Pass
18976,DDD,2014J,686313,F,North Western Region,A Level or Equivalent,90-100%,0,60,N,5.0,1.0,Withdrawn
18977,DDD,2014J,686370,M,North Region,A Level or Equivalent,50-60%,0,60,N,872.0,2.6996904024767803,Pass
18978,DDD,2014J,686384,M,South East Region,A Level or Equivalent,20-30%,0,60,N,447.0,2.316062176165803,Withdrawn
18979,DDD,2014J,686399,M,West Midlands Region,Lower Than A Level,10-20,0,120,N,554.0,1.9037800687285222,Pass
18980,DDD,2014J,686549,M,East Midlands Region,Lower Than A Level,10-20,0,60,N,249.0,2.7362637362637363,Fail
18981,DDD,2014J,686584,F,North Western Region,A Level or Equivalent,90-100%,0,120,Y,449.0,1.5536332179930796,Pass
18982,DDD,2014J,686766,F,North Region,Lower Than A Level,,0,90,Y,874.0,2.7658227848101267,Pass
18983,DDD,2014J,686838,M,Scotland,Lower Than A Level,30-40%,0,120,N,141.0,1.9054054054054055,Fail
18984,DDD,2014J,686854,M,North Region,A Level or Equivalent,50-60%,0,60,N,404.0,1.7876106194690264,Pass
18985,DDD,2014J,686871,M,Ireland,A Level or Equivalent,40-50%,0,60,N,202.0,1.5303030303030303,Pass
18986,DDD,2014J,687050,F,London Region,HE Qualification,30-40%,0,90,N,209.0,2.0096153846153846,Fail
18987,DDD,2014J,687244,M,East Midlands Region,A Level or Equivalent,70-80%,0,60,N,182.0,2.4594594594594597,Pass
18988,DDD,2014J,687384,M,North Region,Lower Than A Level,,0,60,N,521.0,2.4232558139534883,Withdrawn
18989,DDD,2014J,687411,F,Scotland,A Level or Equivalent,90-100%,0,120,Y,627.0,1.6764705882352942,Distinction
18990,DDD,2014J,687446,M,East Anglian Region,Lower Than A Level,30-40%,0,60,Y,694.0,2.2315112540192925,Fail
18991,DDD,2014J,687600,F,Scotland,A Level or Equivalent,50-60%,0,120,N,411.0,2.6178343949044587,Pass
18992,DDD,2014J,687715,M,South East Region,Lower Than A Level,40-50%,0,60,N,1.0,1.0,Withdrawn
18993,DDD,2014J,687720,M,London Region,A Level or Equivalent,20-30%,0,120,N,529.0,2.769633507853403,Pass
18994,DDD,2014J,687765,F,North Western Region,Lower Than A Level,30-40%,0,150,N,315.0,2.3863636363636362,Withdrawn
18995,DDD,2014J,687777,F,Scotland,Lower Than A Level,80-90%,0,120,N,99.0,2.4146341463414633,Withdrawn
18996,DDD,2014J,687781,F,South West Region,Lower Than A Level,30-40%,0,60,N,1582.0,2.1320754716981134,Pass
18997,DDD,2014J,687792,F,Wales,HE Qualification,20-30%,0,60,N,680.0,2.035928143712575,Pass
18998,DDD,2014J,687823,M,Scotland,HE Qualification,60-70%,0,120,N,988.0,1.9448818897637796,Pass
18999,DDD,2014J,687835,M,West Midlands Region,A Level or Equivalent,60-70%,0,60,N,996.0,2.6774193548387095,Pass
19000,DDD,2014J,687861,M,East Midlands Region,A Level or Equivalent,20-30%,0,120,N,433.0,1.9592760180995474,Pass
19001,DDD,2014J,687975,F,East Midlands Region,A Level or Equivalent,70-80%,0,120,N,742.0,1.9681697612732096,Distinction
19002,DDD,2014J,687981,M,North Western Region,Lower Than A Level,0-10%,0,90,N,452.0,1.9567099567099566,Pass
19003,DDD,2014J,688128,F,West Midlands Region,Lower Than A Level,50-60%,0,120,N,8.0,2.6666666666666665,Withdrawn
19004,DDD,2014J,688171,M,West Midlands Region,A Level or Equivalent,20-30%,0,120,Y,77.0,1.711111111111111,Withdrawn
19005,DDD,2014J,688175,M,Yorkshire Region,A Level or Equivalent,80-90%,0,60,N,512.0,2.089795918367347,Pass
19006,DDD,2014J,688213,M,North Western Region,A Level or Equivalent,30-40%,0,120,N,21.0,1.75,Withdrawn
19007,DDD,2014J,688284,M,West Midlands Region,Lower Than A Level,90-100%,0,120,N,480.0,2.2748815165876777,Withdrawn
19008,DDD,2014J,688285,F,East Midlands Region,Lower Than A Level,30-40%,0,120,N,,,Withdrawn
19009,DDD,2014J,688437,M,West Midlands Region,A Level or Equivalent,40-50%,0,120,N,684.0,2.2135922330097086,Pass
19010,DDD,2014J,688525,F,East Anglian Region,A Level or Equivalent,60-70%,0,60,N,987.0,1.993939393939394,Fail
19011,DDD,2014J,688571,M,East Anglian Region,A Level or Equivalent,10-20,0,60,N,411.0,1.726890756302521,Pass
19012,DDD,2014J,688592,M,South Region,HE Qualification,20-30%,0,60,N,423.0,1.6987951807228916,Pass
19013,DDD,2014J,688608,M,Yorkshire Region,Lower Than A Level,20-30%,0,90,N,1576.0,1.9480840543881335,Pass
19014,DDD,2014J,688615,F,Scotland,HE Qualification,0-10%,0,90,N,,,Withdrawn
19015,DDD,2014J,688656,F,East Anglian Region,No Formal quals,70-80%,0,60,N,45.0,3.0,Withdrawn
19016,DDD,2014J,688665,F,South West Region,A Level or Equivalent,20-30%,0,60,N,24.0,2.0,Fail
19017,DDD,2014J,688672,M,Yorkshire Region,Lower Than A Level,0-10%,0,90,N,,,Withdrawn
19018,DDD,2014J,688722,F,South West Region,A Level or Equivalent,90-100%,0,60,N,1356.0,1.8474114441416893,Pass
19019,DDD,2014J,688805,F,South Region,HE Qualification,90-100%,0,120,N,,,Withdrawn
19020,DDD,2014J,688843,F,East Anglian Region,A Level or Equivalent,40-50%,0,180,N,346.0,2.4539007092198584,Fail
19021,DDD,2014J,688849,M,Scotland,Lower Than A Level,60-70%,0,120,N,22.0,1.5714285714285714,Withdrawn
19022,DDD,2014J,688911,M,Ireland,HE Qualification,80-90%,0,60,N,1023.0,2.2142857142857144,Pass
19023,DDD,2014J,689017,M,West Midlands Region,A Level or Equivalent,70-80%,0,120,N,1168.0,1.9597315436241611,Pass
19024,DDD,2014J,689038,F,South West Region,A Level or Equivalent,20-30%,0,120,N,725.0,2.3848684210526314,Fail
19025,DDD,2014J,689050,M,South Region,HE Qualification,80-90%,0,120,N,1364.0,2.6030534351145036,Pass
19026,DDD,2014J,689135,F,London Region,A Level or Equivalent,0-10%,0,60,N,1186.0,1.9410801963993454,Pass
19027,DDD,2014J,689143,M,Yorkshire Region,A Level or Equivalent,0-10%,0,120,N,94.0,2.292682926829268,Withdrawn
19028,DDD,2014J,689190,F,South East Region,A Level or Equivalent,10-20,0,90,N,676.0,1.8074866310160427,Pass
19029,DDD,2014J,689198,F,South West Region,A Level or Equivalent,80-90%,0,120,Y,202.0,2.493827160493827,Withdrawn
19030,DDD,2014J,689231,M,South East Region,A Level or Equivalent,40-50%,0,60,N,1196.0,2.0982456140350876,Pass
19031,DDD,2014J,689346,F,North Western Region,A Level or Equivalent,0-10%,0,120,Y,166.0,2.3055555555555554,Withdrawn
19032,DDD,2014J,689418,M,Yorkshire Region,A Level or Equivalent,40-50%,0,120,N,1763.0,2.611851851851852,Pass
19033,DDD,2014J,689527,F,Scotland,HE Qualification,0-10%,0,120,N,148.0,2.208955223880597,Fail
19034,DDD,2014J,689574,F,London Region,A Level or Equivalent,50-60%,0,120,N,1537.0,2.5831932773109245,Pass
19035,DDD,2014J,689650,M,South Region,A Level or Equivalent,40-50%,0,60,N,496.0,2.0580912863070537,Distinction
19036,DDD,2014J,689759,M,Scotland,Lower Than A Level,80-90%,0,120,N,575.0,2.2286821705426356,Pass
19037,DDD,2014J,689816,F,East Anglian Region,Lower Than A Level,50-60%,0,120,N,24.0,1.8461538461538463,Withdrawn
19038,DDD,2014J,689900,F,Scotland,A Level or Equivalent,80-90%,0,120,N,224.0,2.604651162790698,Withdrawn
19039,DDD,2014J,689921,F,Yorkshire Region,Lower Than A Level,0-10%,0,60,N,3196.0,2.362158167036216,Pass
19040,DDD,2014J,689956,M,Scotland,HE Qualification,90-100%,0,60,N,289.0,1.7305389221556886,Pass
19041,DDD,2014J,689990,M,North Region,A Level or Equivalent,40-50%,0,120,Y,1473.0,2.245426829268293,Distinction
19042,DDD,2014J,689999,F,North Western Region,A Level or Equivalent,60-70%,0,120,N,26.0,2.888888888888889,Withdrawn
19043,DDD,2014J,690118,M,West Midlands Region,Lower Than A Level,80-90%,0,120,N,163.0,2.5076923076923077,Withdrawn
19044,DDD,2014J,690133,F,East Anglian Region,A Level or Equivalent,40-50%,0,60,N,497.0,2.730769230769231,Pass
19045,DDD,2014J,690168,F,Scotland,HE Qualification,40-50%,0,60,N,2105.0,2.494075829383886,Pass
19046,DDD,2014J,690181,F,East Midlands Region,A Level or Equivalent,10-20,0,120,N,305.0,2.652173913043478,Withdrawn
19047,DDD,2014J,690192,M,East Anglian Region,HE Qualification,80-90%,0,60,N,784.0,1.7539149888143177,Pass
19048,DDD,2014J,690225,M,North Region,HE Qualification,,0,60,N,768.0,1.819905213270142,Fail
19049,DDD,2014J,690240,F,London Region,A Level or Equivalent,60-70%,0,120,N,190.0,2.111111111111111,Withdrawn
19050,DDD,2014J,690298,M,North Western Region,A Level or Equivalent,0-10%,0,120,N,66.0,2.2758620689655173,Fail
19051,DDD,2014J,690365,M,Scotland,Lower Than A Level,10-20,0,90,N,2363.0,2.7381228273464657,Pass
19052,DDD,2014J,690600,M,Scotland,Lower Than A Level,40-50%,0,120,N,417.0,2.4529411764705884,Withdrawn
19053,DDD,2014J,690669,M,Wales,HE Qualification,60-70%,0,210,N,380.0,2.945736434108527,Withdrawn
19054,DDD,2014J,690711,M,Scotland,HE Qualification,40-50%,0,60,N,1100.0,2.037037037037037,Distinction
19055,DDD,2014J,690733,M,South West Region,HE Qualification,70-80%,0,120,N,3970.0,3.4916446789797715,Distinction
19056,DDD,2014J,690780,F,London Region,A Level or Equivalent,50-60%,0,120,N,129.0,2.388888888888889,Withdrawn
19057,DDD,2014J,690783,M,Scotland,Lower Than A Level,70-80%,0,120,N,88.0,6.769230769230769,Fail
19058,DDD,2014J,690843,M,Wales,HE Qualification,40-50%,0,180,N,2.0,2.0,Withdrawn
19059,DDD,2014J,690867,M,North Region,Lower Than A Level,10-20,0,60,Y,269.0,2.4234234234234235,Withdrawn
19060,DDD,2014J,690882,F,London Region,HE Qualification,30-40%,0,60,N,366.0,1.9365079365079365,Pass
19061,DDD,2014J,690884,F,London Region,A Level or Equivalent,30-40%,0,120,N,1540.0,2.4959481361426255,Fail
19062,DDD,2014J,690932,M,Scotland,A Level or Equivalent,50-60%,0,60,N,36.0,1.5,Fail
19063,DDD,2014J,691008,M,North Western Region,A Level or Equivalent,30-40%,0,120,N,,,Withdrawn
19064,DDD,2014J,691040,F,North Region,Lower Than A Level,50-60%,0,120,N,2.0,1.0,Withdrawn
19065,DDD,2014J,691069,F,North Region,Post Graduate Qualification,,0,90,N,677.0,2.3588850174216027,Pass
19066,DDD,2014J,691088,F,Yorkshire Region,HE Qualification,0-10%,0,60,N,347.0,1.9715909090909092,Fail
19067,DDD,2014J,691202,F,East Anglian Region,Lower Than A Level,70-80%,0,60,N,801.0,2.966666666666667,Pass
19068,DDD,2014J,691207,M,Scotland,Lower Than A Level,60-70%,0,60,N,1483.0,2.3766025641025643,Pass
19069,DDD,2014J,691212,F,South West Region,Lower Than A Level,70-80%,0,90,N,18.0,1.3846153846153846,Fail
19070,DDD,2014J,691257,F,London Region,A Level or Equivalent,0-10%,0,120,N,126.0,2.3333333333333335,Withdrawn
19071,DDD,2014J,691428,M,Yorkshire Region,A Level or Equivalent,40-50%,0,120,N,309.0,2.809090909090909,Withdrawn
19072,DDD,2014J,691444,F,East Anglian Region,Lower Than A Level,40-50%,0,120,N,496.0,2.5306122448979593,Fail
19073,DDD,2014J,691640,M,East Midlands Region,Lower Than A Level,90-100%,0,60,N,190.0,2.0652173913043477,Withdrawn
19074,DDD,2014J,691748,M,East Anglian Region,Lower Than A Level,20-30%,0,60,N,39.0,2.2941176470588234,Fail
19075,DDD,2014J,691761,M,East Anglian Region,Lower Than A Level,70-80%,0,60,N,1132.0,2.088560885608856,Pass
19076,DDD,2014J,691782,F,East Anglian Region,Lower Than A Level,80-90%,0,60,N,7561.0,4.262119503945885,Pass
19077,DDD,2014J,691834,F,South East Region,A Level or Equivalent,60-70%,0,120,N,622.0,1.8622754491017963,Pass
19078,DDD,2014J,692426,M,South East Region,A Level or Equivalent,50-60%,0,60,N,1200.0,2.268431001890359,Fail
19079,DDD,2014J,692477,M,North Western Region,HE Qualification,40-50%,0,120,N,1183.0,2.414285714285714,Pass
19080,DDD,2014J,692603,F,East Anglian Region,A Level or Equivalent,80-90%,0,120,Y,659.0,2.505703422053232,Distinction
19081,DDD,2014J,692652,M,London Region,HE Qualification,20-30%,0,60,N,779.0,2.6140939597315436,Distinction
19082,DDD,2014J,692664,M,North Western Region,A Level or Equivalent,10-20,0,60,N,,,Withdrawn
19083,DDD,2014J,692753,F,South Region,Lower Than A Level,80-90%,0,60,Y,149.0,1.6373626373626373,Withdrawn
19084,DDD,2014J,692850,F,Ireland,HE Qualification,,0,120,N,122.0,1.8208955223880596,Withdrawn
19085,DDD,2014J,693047,M,North Western Region,Lower Than A Level,40-50%,0,120,Y,101.0,2.4634146341463414,Withdrawn
19086,DDD,2014J,693058,M,Scotland,A Level or Equivalent,90-100%,0,120,N,1024.0,1.6842105263157894,Distinction
19087,DDD,2014J,693061,M,West Midlands Region,Lower Than A Level,10-20,0,60,N,328.0,2.4477611940298507,Withdrawn
19088,DDD,2014J,693082,F,Scotland,HE Qualification,50-60%,0,120,N,263.0,2.0873015873015874,Withdrawn
19089,DDD,2014J,693085,M,London Region,A Level or Equivalent,30-40%,0,60,N,1928.0,2.2366589327146174,Pass
19090,DDD,2014J,693145,M,East Anglian Region,A Level or Equivalent,20-30%,0,120,N,538.0,1.914590747330961,Pass
19091,DDD,2014J,693161,M,East Midlands Region,Lower Than A Level,10-20,0,120,N,274.0,1.670731707317073,Withdrawn
19092,DDD,2014J,693294,F,London Region,A Level or Equivalent,60-70%,0,120,N,515.0,2.7688172043010755,Fail
19093,DDD,2014J,693310,M,Yorkshire Region,Lower Than A Level,0-10%,0,120,N,52.0,1.8571428571428572,Withdrawn
19094,DDD,2014J,693441,M,North Region,Lower Than A Level,,0,120,Y,1153.0,2.7322274881516586,Pass
19095,DDD,2014J,693452,M,North Region,A Level or Equivalent,,0,60,N,593.0,1.6027027027027028,Pass
19096,DDD,2014J,693468,M,South East Region,A Level or Equivalent,30-40%,0,60,Y,57.0,1.9,Withdrawn
19097,DDD,2014J,693488,M,South Region,Lower Than A Level,80-90%,0,90,N,945.0,1.7696629213483146,Pass
19098,DDD,2014J,693501,M,North Region,HE Qualification,,0,60,N,6419.0,3.0136150234741783,Distinction
19099,DDD,2014J,693565,M,Scotland,Lower Than A Level,60-70%,0,120,N,317.0,2.3834586466165413,Withdrawn
19100,DDD,2014J,693569,M,North Region,HE Qualification,40-50%,0,60,N,644.0,1.511737089201878,Pass
19101,DDD,2014J,693606,M,North Region,Lower Than A Level,,0,60,N,4166.0,3.168060836501901,Pass
19102,DDD,2014J,693863,F,East Anglian Region,HE Qualification,90-100%,0,120,N,4.0,1.3333333333333333,Withdrawn
19103,DDD,2014J,693902,M,London Region,HE Qualification,40-50%,0,120,N,651.0,1.9035087719298245,Distinction
19104,DDD,2014J,693926,F,North Western Region,Lower Than A Level,40-50%,0,60,N,,,Withdrawn
19105,DDD,2014J,694006,M,South Region,A Level or Equivalent,90-100%,0,60,N,668.0,3.036363636363636,Pass
19106,DDD,2014J,694010,F,North Region,HE Qualification,,0,120,N,1059.0,1.6118721461187215,Pass
19107,DDD,2014J,694019,M,Wales,A Level or Equivalent,60-70%,0,60,N,259.0,2.122950819672131,Withdrawn
19108,DDD,2014J,694147,M,London Region,A Level or Equivalent,20-30%,0,180,N,116.0,1.901639344262295,Withdrawn
19109,DDD,2014J,694225,M,Wales,A Level or Equivalent,30-40%,0,60,N,133.0,4.15625,Withdrawn
19110,DDD,2014J,694384,F,South West Region,A Level or Equivalent,30-40%,0,60,N,324.0,1.9401197604790419,Pass
19111,DDD,2014J,694634,M,East Anglian Region,A Level or Equivalent,60-70%,0,60,Y,388.0,3.5272727272727273,Pass
19112,DDD,2014J,694673,F,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,718.0,1.845758354755784,Fail
19113,DDD,2014J,694677,M,London Region,A Level or Equivalent,50-60%,0,120,N,435.0,2.1641791044776117,Pass
19114,DDD,2014J,694698,M,North Region,HE Qualification,,0,60,N,1873.0,1.90927624872579,Pass
19115,DDD,2014J,694705,M,South Region,Lower Than A Level,40-50%,0,180,Y,93.0,1.86,Withdrawn
19116,DDD,2014J,694753,M,South West Region,A Level or Equivalent,30-40%,0,120,N,66.0,1.7837837837837838,Withdrawn
19117,DDD,2014J,694802,M,London Region,Lower Than A Level,10-20,0,120,N,,,Withdrawn
19118,DDD,2014J,694871,M,North Region,Lower Than A Level,,0,120,N,819.0,2.0122850122850124,Pass
19119,DDD,2014J,694872,M,East Midlands Region,A Level or Equivalent,30-40%,0,120,N,6079.0,4.453479853479854,Distinction
19120,DDD,2014J,694976,F,East Anglian Region,A Level or Equivalent,60-70%,0,60,N,666.0,1.8603351955307263,Pass
19121,DDD,2014J,695183,M,London Region,HE Qualification,80-90%,0,60,N,1873.0,2.5276653171390016,Distinction
19122,DDD,2014J,695201,M,London Region,A Level or Equivalent,20-30%,0,120,N,456.0,1.8461538461538463,Pass
19123,DDD,2014J,695270,M,South West Region,A Level or Equivalent,10-20,0,120,N,565.0,2.3640167364016738,Pass
19124,DDD,2014J,695432,M,South Region,A Level or Equivalent,90-100%,0,180,N,716.0,2.2948717948717947,Pass
19125,DDD,2014J,695473,F,North Region,Lower Than A Level,,0,180,N,,,Withdrawn
19126,DDD,2014J,695503,F,East Midlands Region,A Level or Equivalent,20-30%,0,60,N,376.0,2.1242937853107344,Pass
19127,DDD,2014J,695584,M,London Region,Lower Than A Level,80-90%,0,120,N,91.0,2.2195121951219514,Withdrawn
19128,DDD,2014J,695611,M,North Western Region,A Level or Equivalent,70-80%,0,120,N,56.0,2.24,Withdrawn
19129,DDD,2014J,695643,F,West Midlands Region,A Level or Equivalent,10-20,0,150,Y,47.0,1.5666666666666667,Withdrawn
19130,DDD,2014J,695651,M,Ireland,Lower Than A Level,,0,60,N,638.0,1.6528497409326426,Pass
19131,DDD,2014J,695735,M,East Anglian Region,HE Qualification,40-50%,0,60,N,110.0,1.6417910447761195,Fail
19132,DDD,2014J,695739,F,North Region,Lower Than A Level,,0,150,N,771.0,2.409375,Pass
19133,DDD,2014J,695759,M,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,505.0,1.8430656934306568,Pass
19134,DDD,2014J,695794,M,West Midlands Region,Lower Than A Level,0-10%,0,120,N,7.0,2.3333333333333335,Withdrawn
19135,DDD,2014J,695799,F,South Region,HE Qualification,60-70%,0,60,N,61.0,2.652173913043478,Withdrawn
19136,DDD,2014J,695916,M,Ireland,A Level or Equivalent,,0,90,N,804.0,1.8440366972477065,Pass
19137,DDD,2014J,695956,F,Wales,HE Qualification,40-50%,0,120,N,532.0,10.64,Withdrawn
19138,DDD,2014J,696072,M,Wales,A Level or Equivalent,80-90%,0,120,N,299.0,2.392,Pass
19139,DDD,2014J,696132,M,East Anglian Region,Lower Than A Level,80-90%,0,60,N,1183.0,2.2926356589147288,Fail
